Abbr.,SI,MS,NDB,LSr.m.v,LSr.m.d,LSr.dl,LSc.d,LSv,MEAad,MEApv,MEApd,COApm,COApl,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,RSPagl,ORBv,ORBvl,ORBm,ORBl,MOs,PERI,ECT,TEa,VISp,VISam,VISpm,BMAa,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,ADP,DMHa,DMHp,DMHv,PH,AHNc,AHNp,PMv,TM,SUMm,SUMl,RCH,LHAa,LHAjvv,LHAsfa,REr,REc,PVT,PT,AV,AD,AMv,AMd,IAM,LD,PR,SMT,RH,CM,VAL,VM,LP,RL,IF,CS,DR,SNc,SNr,VTA,RR,PAGvm,NI,LC
EPv,0.741998516004452,0.586601332759742,0.07389209982710224,0.5088831022651474,-0.5192907868894986,0.07949984100047698,-0.31799936400190804,0.344499311002067,0.9505188199512584,0.9747842274534045,0.741998516004452,0.7702452851544084,0.5829988340034978,0.3587685132329218,0.02832963498350372,-0.29509092104873924,0.3835216632603559,0.033108771302908103,-0.04540532049853046,-0.019683666479473932,-0.2640840977672257,0.2514005711827466,0.023555508444585753,0.10308787611023326,0.21199957600127195,0.0462621002059225,-0.2979789417261729,-0.037411689882577405,-0.2979789417261729,-0.2640840977672257,-0.1628625855497983,0.32222264811406387,0.21199957600127195,-0.01927268872738839,-0.3140192401423957,0.0462621002059225,0.7780561256183404,0.8754486895544354,0.7513174354941028,0.6400038975176983,0.70319087315876,0.5712040084594318,1.0,0.7118385830125241,0.10184130213763484,0.07949984100047695,0.3461938579263324,0.3461938579263324,0.3461938579263324,-0.3944296671351375,0.5088831022651474,0.3461938579263324,0.7419985160044519,0.696289815759559,-0.31799936400190804,-0.22485950669875845,0.5088831022651474,0.5088831022651474,0.5829988340034978,0.395037885949981,0.7652374193761804,0.5179451230911266,0.7542017135482397,0.7451998360560541,0.2380816619273752,-0.1636093230076346,-0.04966315695436215,-0.10063888333727339,-0.05925568289249713,-0.019173904434025602,0.553417010780907,0.07949984100047695,0.09667279495364521,0.07949984100047695,-0.04966315695436215,0.0942220337783431,0.09085696114340229,0.04733064986016326,0.01123595505617977,-0.41260361519920197,-0.26499947000159013,0.31005474421719587,0.344499311002067,0.05816629025259644,0.5039690908436133,-0.2979789417261729,0.2985814068412969,-0.5064434315585942
EPd,0.6246950475544243,0.7407971974871922,-0.22763353047022372,0.647518267761447,-0.25503068522533534,0.23426064283290904,-0.15617376188860607,0.6246950475544243,0.6752110364284797,0.7534105749568178,0.6246950475544243,0.5836286248471356,0.5466081666101211,0.27630742487984145,-0.22956556456066254,-0.02804963567266081,0.42379344841321004,-0.2682926829268292,-0.10034623435243266,-0.05800147905657404,-0.3242381249150753,0.24693239916239748,-0.07519477424266205,0.018985440585439196,0.06693161223797416,-0.03407990882954972,-0.2682926829268292,-0.06430684313060238,-0.2682926829268292,-0.3242381249150753,-0.5798840347884041,-0.07253027534555838,0.23426064283290918,0.014197614717146118,-0.20929730869451846,-0.03407990882954972,0.7073170731707316,0.6090882093150158,0.34405086865718526,0.39869425229422034,0.49549713695369174,0.6226308028152723,0.7118385830125241,1.0,0.05001563232803563,0.23426064283290904,0.7013343843696721,0.7013343843696721,0.7013343843696721,-0.09685485552825746,0.647518267761447,0.38254602783800296,0.6246950475544242,0.6707623713328409,0.01735264020984511,0.11043152607484649,0.647518267761447,0.647518267761447,0.546608166610121,0.34921514788478897,0.20850197916938398,0.11077395023332605,0.6584863977663928,0.4676381156332906,0.09443950725987982,-0.348186529603627,-0.26829268292682923,-0.389222727811117,-0.5238227218271835,-0.16243569767172064,0.18816267632451716,-0.1561737618886061,-0.1486246194159922,-0.1561737618886061,-0.26829268292682923,-0.15617376188860607,-0.178484299301264,0.3573875441279665,0.2814245560747188,-0.060790554368006414,-0.3123475237772121,0.3762015410475097,0.23426064283290896,0.3142287165133401,0.45376098965704764,-0.2682926829268292,0.7798440467844054,-0.19087904230829625
CLA,-0.3202563076101743,-0.25318484177091677,0.2942835733481918,-0.4193139346887673,-0.5229763603684908,-0.3202563076101743,-0.3202563076101743,-0.3202563076101743,-0.025641025641025616,-0.024140227479263355,-0.3202563076101743,-0.3324479842709235,-0.48038446141526137,-0.5419722128787565,-0.09629111081495542,-0.34511838512583043,0.506944777064531,0.5751797717724088,0.9259834269502837,0.9589554164382098,0.4654271779792928,0.8228507357554792,0.9726302675568256,0.9149095541264755,0.976019223192912,0.9783991809404572,0.5751797717724086,0.9513496196655176,0.5751797717724086,0.4654271779792928,-0.11276270061440034,0.6625403633571167,0.8807048459279793,0.9753260277218943,0.6437904401931122,0.9783991809404572,-0.30009379396821323,-0.036735917918532215,0.01533749547184466,-0.22061648822907917,-0.36948607544737266,-0.4770432416895303,0.10184130213763484,0.05001563232803563,1.0,-0.3202563076101743,-0.5229763603684908,-0.5229763603684908,-0.5229763603684908,-0.3972290611494787,-0.4193139346887673,-0.5229763603684908,-0.3202563076101743,-0.3775862505626096,-0.49817647850471547,-0.5661385170722978,-0.4193139346887673,-0.4193139346887673,-0.48038446141526137,-0.4774099160262886,0.2692061391064124,0.13250859756292663,-0.3375797890278889,-0.34397401436069364,0.6778153149823675,0.7277364232049438,-0.30009379396821323,0.1520297247170574,0.44757179627464555,0.8617082051858328,-0.16077253529714786,-0.3202563076101743,0.6159009485222295,-0.3202563076101743,-0.30009379396821323,-0.32025630761017426,0.7777653184818518,-0.6077487761946145,-0.611047812825809,0.2493191973355886,0.0,-0.5143028508594515,-0.3202563076101743,-0.8201076113156325,-0.6203339038421266,-0.30009379396821323,0.06150692760785478,-0.21350420507344958
ADP,0.37500000000000006,8.143183184059848e-17,-0.2851759127360151,0.7637626158259732,0.10206207261596587,1.0,0.3750000000000001,0.37500000000000006,0.28022426915890253,0.07537783614444087,0.37500000000000006,0.5190342490858748,0.5625,0.7307692307692308,-0.5345224838248489,0.40411192956024367,-0.07537783614444095,-0.23426064283290912,-0.3212647026585896,-0.32496684180984087,-0.20761369963434995,-0.3952847075210475,-0.35185185185185197,-0.42548147169838174,-0.3095238095238096,-0.3273268353539886,-0.23426064283290918,-0.32352941176470595,-0.23426064283290918,-0.20761369963434995,-0.288082979849016,-0.3799802978286743,-0.25000000000000006,-0.31818181818181823,-0.24687096555050944,-0.3273268353539886,0.15617376188860604,0.401477534273483,0.19156525704423039,0.5875696513930032,0.6386663736585051,0.613351136073653,0.07949984100047695,0.23426064283290904,-0.3202563076101743,1.0,0.6123724356957946,0.6123724356957946,0.6123724356957946,5.163983182282858e-17,0.7637626158259732,0.6123724356957946,0.3750000000000001,0.33686076842660756,0.4444444444444445,0.35355339059327384,0.7637626158259732,0.7637626158259732,0.5625,0.7453559924999299,-0.09889363528682982,-0.1182165609358651,0.1317615691736825,0.2603778219616477,-0.49672434470928206,-0.4501837859990857,0.1561737618886061,-0.32636495600330967,-0.2795084971874738,-0.20349703424076057,-0.10040241611281228,0.3750000000000001,-0.5353098203597474,0.3750000000000001,0.1561737618886061,-0.3888888888888888,-0.28571428571428575,0.6418674080138398,0.582998834003498,3.241152946704363e-17,5.551115123125783e-17,0.7456011350793258,-0.24999999999999997,0.5792252228072079,0.3962029078465308,-0.23426064283290904,0.44812907976513594,0.11111111111111117
DMHa,0.6123724356957945,0.6454972243679029,-0.3363318944727442,0.8017837257372732,0.16666666666666669,0.6123724356957946,0.1020620726159658,0.6123724356957945,0.4576043153224294,0.4308202184276646,0.6123724356957945,0.5933055656682091,0.6634034720037774,0.565266863719195,-0.19094065395649326,0.4766031238193981,-0.12309149097933268,-0.382546027838003,-0.5246230625870016,-0.5306686305052324,-0.3390317518104052,-0.3227486121839514,-0.5745716680602517,-0.5293777781178295,-0.5054502643838304,-0.5345224838248487,-0.382546027838003,-0.5283213170708816,-0.382546027838003,-0.3390317518104052,-0.4704375361403851,-0.4481426646623499,-0.408248290463863,-0.5195887333176438,-0.40313859860463475,-0.5345224838248487,0.5738190417570045,0.4214636152117623,0.11730928305086634,0.38049027802218993,0.5382904882019912,0.7333129759286869,0.3461938579263324,0.7013343843696721,-0.5229763603684908,0.6123724356957946,1.0,1.0,1.0,0.25318484177091666,0.8017837257372732,0.5833333333333334,0.6123724356957945,0.7219948723811555,0.49897013278916585,0.5773502691896258,0.8017837257372732,0.8017837257372732,0.6634034720037774,0.6085806194501846,-0.16149263017442006,-0.1930468356263361,0.537914353639919,0.42519520276218714,-0.4584746503080889,-0.7351470441147052,-0.06375767130633385,-0.5329517414226602,-0.6846531968814576,-0.5169255239135971,3.893381709265026e-17,0.10206207261596578,-0.6313358105322218,0.10206207261596578,-0.06375767130633385,-0.18144368465060579,-0.4665694748158435,0.8203031124295959,0.7356619480934564,1.7642601994986244e-17,-0.20412414523193148,0.6321954228176434,0.10206207261596574,0.8214141401212169,0.6469966392206304,-0.06375767130633378,0.7317917228850432,0.18144368465060584
DMHp,0.6123724356957945,0.6454972243679029,-0.3363318944727442,0.8017837257372732,0.16666666666666669,0.6123724356957946,0.1020620726159658,0.6123724356957945,0.4576043153224294,0.4308202184276646,0.6123724356957945,0.5933055656682091,0.6634034720037774,0.565266863719195,-0.19094065395649326,0.4766031238193981,-0.12309149097933268,-0.382546027838003,-0.5246230625870016,-0.5306686305052324,-0.3390317518104052,-0.3227486121839514,-0.5745716680602517,-0.5293777781178295,-0.5054502643838304,-0.5345224838248487,-0.382546027838003,-0.5283213170708816,-0.382546027838003,-0.3390317518104052,-0.4704375361403851,-0.4481426646623499,-0.408248290463863,-0.5195887333176438,-0.40313859860463475,-0.5345224838248487,0.5738190417570045,0.4214636152117623,0.11730928305086634,0.38049027802218993,0.5382904882019912,0.7333129759286869,0.3461938579263324,0.7013343843696721,-0.5229763603684908,0.6123724356957946,1.0,1.0,1.0,0.25318484177091666,0.8017837257372732,0.5833333333333334,0.6123724356957945,0.7219948723811555,0.49897013278916585,0.5773502691896258,0.8017837257372732,0.8017837257372732,0.6634034720037774,0.6085806194501846,-0.16149263017442006,-0.1930468356263361,0.537914353639919,0.42519520276218714,-0.4584746503080889,-0.7351470441147052,-0.06375767130633385,-0.5329517414226602,-0.6846531968814576,-0.5169255239135971,3.893381709265026e-17,0.10206207261596578,-0.6313358105322218,0.10206207261596578,-0.06375767130633385,-0.18144368465060579,-0.4665694748158435,0.8203031124295959,0.7356619480934564,1.7642601994986244e-17,-0.20412414523193148,0.6321954228176434,0.10206207261596574,0.8214141401212169,0.6469966392206304,-0.06375767130633378,0.7317917228850432,0.18144368465060584
DMHv,0.6123724356957945,0.6454972243679029,-0.3363318944727442,0.8017837257372732,0.16666666666666669,0.6123724356957946,0.1020620726159658,0.6123724356957945,0.4576043153224294,0.4308202184276646,0.6123724356957945,0.5933055656682091,0.6634034720037774,0.565266863719195,-0.19094065395649326,0.4766031238193981,-0.12309149097933268,-0.382546027838003,-0.5246230625870016,-0.5306686305052324,-0.3390317518104052,-0.3227486121839514,-0.5745716680602517,-0.5293777781178295,-0.5054502643838304,-0.5345224838248487,-0.382546027838003,-0.5283213170708816,-0.382546027838003,-0.3390317518104052,-0.4704375361403851,-0.4481426646623499,-0.408248290463863,-0.5195887333176438,-0.40313859860463475,-0.5345224838248487,0.5738190417570045,0.4214636152117623,0.11730928305086634,0.38049027802218993,0.5382904882019912,0.7333129759286869,0.3461938579263324,0.7013343843696721,-0.5229763603684908,0.6123724356957946,1.0,1.0,1.0,0.25318484177091666,0.8017837257372732,0.5833333333333334,0.6123724356957945,0.7219948723811555,0.49897013278916585,0.5773502691896258,0.8017837257372732,0.8017837257372732,0.6634034720037774,0.6085806194501846,-0.16149263017442006,-0.1930468356263361,0.537914353639919,0.42519520276218714,-0.4584746503080889,-0.7351470441147052,-0.06375767130633385,-0.5329517414226602,-0.6846531968814576,-0.5169255239135971,3.893381709265026e-17,0.10206207261596578,-0.6313358105322218,0.10206207261596578,-0.06375767130633385,-0.18144368465060579,-0.4665694748158435,0.8203031124295959,0.7356619480934564,1.7642601994986244e-17,-0.20412414523193148,0.6321954228176434,0.10206207261596574,0.8214141401212169,0.6469966392206304,-0.06375767130633378,0.7317917228850432,0.18144368465060584
PH,-0.3100868364730211,0.19611613513818418,-0.2751133672579203,-0.13533299049019168,0.7595545253127499,5.163983182282858e-17,8.606638637138095e-17,5.163983182282857e-17,-0.3972290611494787,-0.37397879600338285,-0.3100868364730211,-0.30901572157476287,3.442655454855238e-17,-0.3339396700478689,0.0828741930164745,0.44554591935411303,-0.5609681940050744,-0.2905645665847724,-0.39847982127139125,-0.40307175974176895,-0.2575131013123024,-0.4902903378454601,-0.4364185105916595,-0.5277448141473458,-0.3839170356332643,-0.4059989714705751,-0.2905645665847724,-0.4012888472003803,-0.2905645665847724,-0.2575131013123024,-0.5558357147037487,-0.6022263188761576,-0.31008683647302115,-0.39465597369293604,-0.3062057468983906,-0.4059989714705751,-0.2905645665847724,-0.14227759830611802,-0.05940186453498646,-0.2764377597914668,-0.28109192116955933,-0.02717030191888751,-0.3944296671351375,-0.09685485552825746,-0.3972290611494787,5.163983182282858e-17,0.25318484177091666,0.25318484177091666,0.25318484177091666,1.0,-0.13533299049019165,0.25318484177091666,-0.31008683647302104,-0.1566841350199166,0.8958064164776166,0.7893522173763263,-0.13533299049019165,-0.13533299049019165,1.1858035455612487e-17,0.0924500327042049,-0.7666403628352444,-0.879777585583741,-0.3268602252303066,-0.4844384105989373,-0.7500478362088696,-0.6913328984437153,-0.2905645665847724,-0.5888085919576612,-0.6933752452815363,-0.5328592355590358,-0.7472032220800768,-0.3100868364730211,-0.7869275436008073,-0.3100868364730211,-0.2905645665847724,-0.48235730118025516,-0.354384955969167,0.2423030326787907,0.19721483356756878,0.1448413648755803,0.49613893835683387,-0.21341639745917704,-0.31008683647302104,0.26468859339361595,-0.273016236212317,0.0968548555282575,-0.07940510210053556,0.7579900447118295
AHNc,0.7637626158259732,0.3450327796711772,-0.37338291614026003,1.0,-0.08908708063747471,0.7637626158259732,0.21821789023599236,0.7637626158259732,0.628970902033151,0.592156525463792,0.7637626158259732,0.8154904233293434,0.8728715609439696,0.7889416031608955,-0.5540512513438142,0.039193090083481014,0.0657951694959769,-0.3067191794659486,-0.4206342337287049,-0.4254814716983816,-0.2718301411097811,-0.17251638983558854,-0.46068221272042836,-0.3802333115053919,-0.40526179615255725,-0.4285714285714285,-0.3067191794659487,-0.4235994339875146,-0.3067191794659487,-0.2718301411097811,-0.30733931592491187,-0.26718182986434463,-0.32732683535398854,-0.4165977904505309,-0.32322996757772704,-0.4285714285714285,0.7156780854205469,0.6508140266182866,0.35532521299501396,0.6808829066491902,0.8362105717465858,0.9464696355640229,0.5088831022651474,0.647518267761447,-0.4193139346887673,0.7637626158259732,0.8017837257372732,0.8017837257372732,0.8017837257372732,-0.13533299049019165,1.0,0.8017837257372732,0.7637626158259732,0.7167132003459626,0.21821789023599236,0.15430334996209194,1.0,1.0,0.8728715609439696,0.8132500607904443,0.1402723429253879,0.10318787407351647,0.6900655593423541,0.6250100886998496,-0.22621385432622337,-0.5426488617097118,0.03407990882954987,-0.36256778547056945,-0.48795003647426655,-0.36512170195735777,0.2629152410248094,0.2182178902359924,-0.39803350093255985,0.2182178902359924,0.03407990882954987,-0.024246432248443608,-0.3740878118331298,0.5968070111141933,0.5320141523681087,-0.25482359571881275,-0.2182178902359924,0.8510644963469901,0.21821789023599236,0.6253340406679675,0.7108815151685565,-0.3067191794659486,0.5867386940384682,-0.2182178902359923
AHNp,0.6123724356957945,0.1613743060919758,-0.5950487363748551,0.8017837257372732,0.16666666666666669,0.6123724356957946,0.10206207261596577,0.6123724356957945,0.4576043153224294,0.4308202184276646,0.6123724356957945,0.6780635036208105,0.9185586535436917,0.565266863719195,-0.6000991981489789,-0.07332355751067668,-0.12309149097933268,-0.382546027838003,-0.5246230625870016,-0.5306686305052324,-0.3390317518104052,-0.3227486121839514,-0.5745716680602517,-0.5293777781178295,-0.5054502643838304,-0.5345224838248487,-0.382546027838003,-0.5283213170708816,-0.382546027838003,-0.3390317518104052,-0.4704375361403851,-0.4481426646623499,-0.408248290463863,-0.5195887333176438,-0.40313859860463475,-0.5345224838248487,0.5738190417570045,0.6556100681071858,0.508340226553754,0.5459208336840117,0.7065062657651136,0.9121697993259277,0.3461938579263324,0.38254602783800296,-0.5229763603684908,0.6123724356957946,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.25318484177091666,0.8017837257372732,1.0,0.6123724356957945,0.5500913313380231,0.49897013278916585,0.2886751345948129,0.8017837257372732,0.8017837257372732,0.9185586535436917,0.9128709291752769,-0.060559736315407474,-0.193046835626336,0.537914353639919,0.42519520276218714,-0.4584746503080889,-0.7351470441147052,-0.06375767130633385,-0.5329517414226602,-0.6846531968814576,-0.5169255239135971,7.533946424421934e-17,0.10206207261596581,-0.6313358105322218,0.10206207261596581,-0.06375767130633385,-0.18144368465060579,-0.4665694748158435,0.3645791610798203,0.3029196256855408,-0.4767312946227961,0.2041241452319315,0.6321954228176434,0.10206207261596574,0.44804407642975475,0.4672753505482331,-0.382546027838003,0.20908334939572662,-0.04536092116265145
PMv,1.0,0.3952847075210475,-0.4436069753671345,0.7637626158259732,-0.40824829046386285,0.3750000000000001,-0.24999999999999994,0.37500000000000006,0.8807048459279793,0.82915619758885,1.0,0.9342616483545746,0.8749999999999998,0.7307692307692308,-0.2004459314343182,-0.044901325506693686,0.30151134457776363,-0.23426064283290912,-0.3212647026585896,-0.3249668418098408,-0.20761369963434995,-5.1321558689958026e-17,-0.3518518518518519,-0.2228712470801047,-0.3095238095238096,-0.3273268353539886,-0.23426064283290918,-0.32352941176470595,-0.23426064283290918,-0.20761369963434995,-0.12803687993289598,-0.06333004963811238,-0.25000000000000006,-0.31818181818181823,-0.24687096555050944,-0.3273268353539886,0.9370425713316365,0.6882472016116852,0.43102182834951813,0.4862645390838646,0.7416770790872963,0.8324051132428146,0.7419985160044519,0.6246950475544242,-0.3202563076101743,0.3750000000000001,0.6123724356957945,0.6123724356957945,0.6123724356957945,-0.31008683647302104,0.7637626158259732,0.6123724356957945,1.0,0.9684747092264969,-0.11111111111111106,4.9065389333867966e-17,0.7637626158259732,0.7637626158259732,0.8749999999999998,0.7453559924999299,0.519191585255856,0.4728662437434603,0.9223309842157772,0.911322376865767,0.04319342127906792,-0.34299717028501764,0.1561737618886061,-0.178017248729078,-0.2795084971874737,-0.2034970342407606,0.6024144966768741,0.37500000000000006,-0.13878402750067526,0.37500000000000006,0.1561737618886061,0.16666666666666663,-0.28571428571428575,0.36279462192086587,0.31799936400190804,-0.583874208121142,-0.25,0.6022163014102246,0.37500000000000006,0.4267975325947847,0.8364283610093427,-0.23426064283290904,0.4481290797651359,-0.44444444444444436
TM,0.9684747092264969,0.5326236412913075,-0.44296443885467196,0.7167132003459626,-0.30942637387763805,0.33686076842660756,-0.29475317237328164,0.33686076842660767,0.8360838405314928,0.7871469099844898,0.9684747092264969,0.8742113799339751,0.8210981230398561,0.6672434451527034,-0.06752237049095149,0.13612945512202265,0.22852652225356163,-0.27619627054881685,-0.3787751611207132,-0.38314003015830767,-0.244779186381513,-0.06657795516141339,-0.4148377981549889,-0.2968937464086014,-0.36493249912882475,-0.38592249249397986,-0.27619627054881685,-0.381445281894835,-0.27619627054881685,-0.244779186381513,-0.20487035836541798,-0.14577829610152976,-0.2947531723732816,-0.37514040120235836,-0.291064001051471,-0.38592249249397986,0.9075020318032557,0.6182492832063323,0.34685315584321014,0.3856206131514019,0.6488949627352076,0.7784917908529435,0.696289815759559,0.6707623713328409,-0.3775862505626096,0.33686076842660756,0.7219948723811555,0.7219948723811555,0.7219948723811555,-0.1566841350199166,0.7167132003459626,0.5500913313380231,0.9684747092264969,1.0,0.009357243567405712,0.17864740025262402,0.7167132003459628,0.7167132003459628,0.821098123039856,0.6904732790584834,0.4039248049495686,0.3584026940184577,0.8877060688188457,0.8551829635756589,-0.058200676332164074,-0.440504981960759,0.11836983023520721,-0.2598571178669602,-0.3766217885773546,-0.27800901193678407,0.5073245256547497,0.33686076842660756,-0.24711186907443206,0.33686076842660756,0.11836983023520721,0.1029296792414634,-0.3368607684266075,0.47474379950967877,0.41955924795768285,-0.4917107860304124,-0.25264557631995577,0.5409681228055407,0.3368607684266076,0.5288731612008322,0.8378649670485765,-0.1446742369541422,0.5283498715739728,-0.2900745505895789
SUMm,-0.11111111111111106,0.17568209223157674,-0.37319316975330363,0.21821789023599236,0.7257747386024231,0.4444444444444445,0.16666666666666666,0.16666666666666666,-0.2312962221629036,-0.30151134457776363,-0.11111111111111106,-0.04613637769652218,0.24999999999999994,0.025641025641025612,-0.16332631450203716,0.578728195419608,-0.5360201681382463,-0.3644054444067475,-0.49974509302447245,-0.5055039761486411,-0.3229546438756554,-0.6148873228105182,-0.5473251028806584,-0.6618600670863714,-0.4814814814814815,-0.5091750772173155,-0.3644054444067475,-0.503267973856209,-0.3644054444067475,-0.3229546438756554,-0.6259580796719357,-0.7083583329892568,-0.38888888888888884,-0.49494949494949486,-0.384021501967459,-0.5091750772173155,-0.19087904230829636,0.05098127419345815,0.0319275428407051,0.013507348307885126,0.032047775022290524,0.24826117412505,-0.31799936400190804,0.01735264020984511,-0.49817647850471547,0.4444444444444445,0.49897013278916585,0.49897013278916585,0.49897013278916585,0.8958064164776166,0.21821789023599236,0.49897013278916585,-0.11111111111111106,0.009357243567405712,1.0,0.8642416214502248,0.21821789023599236,0.21821789023599236,0.24999999999999994,0.41408666249996107,-0.7307140829526866,-0.840651099988374,-0.2342427896421022,-0.3182395601753472,-0.8926640397674055,-0.8193821290142089,-0.19087904230829636,-0.6725096063098502,-0.7453559924999298,-0.5677818486223688,-0.7139727368022211,-0.11111111111111108,-0.9428502185760158,-0.11111111111111108,-0.19087904230829636,-0.6049382716049382,-0.4444444444444444,0.5023310149673528,0.4357769062248369,0.12974982402692048,0.4444444444444444,0.14019850403200998,-0.3888888888888888,0.494543172689195,-0.06847951493643742,-0.017352640209845095,0.12803687993289592,0.7283950617283951
SUMl,4.9065389333867966e-17,0.3913118960624633,-0.3136775004637546,0.15430334996209194,0.7216878364870322,0.35355339059327384,0.17677669529663692,4.9065389333867966e-17,-0.11322770341445956,-0.21320071635561041,4.9065389333867966e-17,0.05872202195147033,0.17677669529663692,0.1631784879661264,0.18898223650461357,0.8255008255012383,-0.42640143271122083,-0.5521576303742327,-0.6360716594561518,-0.6237055560836822,-0.5284981975632331,-0.7267220926874316,-0.6547285010986552,-0.7736421443326913,-0.5387480237611791,-0.6172133998483676,-0.5521576303742327,-0.6239177481057773,-0.5521576303742327,-0.5284981975632331,-0.4979466032338519,-0.8060599359358184,-0.3535533905932738,-0.5785419118799026,-0.5486301348591981,-0.6172133998483676,-0.11043152607484653,1.8010195682678644e-17,-0.06772854614785954,-0.028653412753062716,0.05827165467480648,0.15489455270219749,-0.22485950669875845,0.11043152607484649,-0.5661385170722978,0.35355339059327384,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.7893522173763263,0.15430334996209194,0.2886751345948129,4.9065389333867966e-17,0.17864740025262402,0.8642416214502248,1.0,0.1543033499620919,0.1543033499620919,0.17677669529663687,0.316227766016838,-0.5594268810200524,-0.5851421232041204,-0.11180339887498943,-0.09205746178983236,-0.8857284715832128,-0.7882407813680822,0.11043152607484659,-0.4195906791483446,-0.6324555320336759,-0.6075530054215252,-0.4827675591100051,0.17677669529663698,-0.8972354465472709,0.17677669529663698,0.11043152607484659,-0.4714045207910316,-0.6060915267313265,0.7104033341674727,0.6745785200962753,0.22019275302527214,0.3535533905932738,0.20277677641345324,-0.17677669529663687,0.6898089816947632,0.1867718419094071,0.33129457822453967,0.18107149208503703,0.7856742013183863
RCH,0.7637626158259732,0.3450327796711772,-0.37338291614026003,1.0,-0.08908708063747471,0.7637626158259732,0.21821789023599236,0.7637626158259732,0.628970902033151,0.592156525463792,0.7637626158259732,0.8154904233293434,0.8728715609439696,0.7889416031608955,-0.5540512513438142,0.039193090083481014,0.0657951694959769,-0.3067191794659486,-0.4206342337287049,-0.4254814716983816,-0.2718301411097811,-0.17251638983558854,-0.46068221272042836,-0.3802333115053919,-0.40526179615255725,-0.4285714285714285,-0.3067191794659487,-0.4235994339875146,-0.3067191794659487,-0.2718301411097811,-0.30733931592491187,-0.26718182986434463,-0.32732683535398854,-0.4165977904505309,-0.32322996757772704,-0.4285714285714285,0.7156780854205469,0.6508140266182866,0.35532521299501396,0.6808829066491902,0.8362105717465858,0.9464696355640229,0.5088831022651474,0.647518267761447,-0.4193139346887673,0.7637626158259732,0.8017837257372732,0.8017837257372732,0.8017837257372732,-0.13533299049019165,1.0,0.8017837257372732,0.7637626158259732,0.7167132003459628,0.21821789023599236,0.1543033499620919,1.0,1.0,0.8728715609439696,0.8132500607904443,0.1402723429253879,0.10318787407351647,0.6900655593423541,0.6250100886998496,-0.22621385432622337,-0.5426488617097118,0.03407990882954987,-0.36256778547056945,-0.48795003647426655,-0.36512170195735777,0.2629152410248094,0.2182178902359924,-0.39803350093255985,0.2182178902359924,0.03407990882954987,-0.024246432248443608,-0.3740878118331298,0.5968070111141933,0.5320141523681087,-0.25482359571881275,-0.2182178902359924,0.8510644963469901,0.21821789023599236,0.6253340406679675,0.7108815151685565,-0.3067191794659486,0.5867386940384682,-0.2182178902359923
LHAa,0.7637626158259732,0.3450327796711772,-0.37338291614026003,1.0,-0.08908708063747471,0.7637626158259732,0.21821789023599236,0.7637626158259732,0.628970902033151,0.592156525463792,0.7637626158259732,0.8154904233293434,0.8728715609439696,0.7889416031608955,-0.5540512513438142,0.039193090083481014,0.0657951694959769,-0.3067191794659486,-0.4206342337287049,-0.4254814716983816,-0.2718301411097811,-0.17251638983558854,-0.46068221272042836,-0.3802333115053919,-0.40526179615255725,-0.4285714285714285,-0.3067191794659487,-0.4235994339875146,-0.3067191794659487,-0.2718301411097811,-0.30733931592491187,-0.26718182986434463,-0.32732683535398854,-0.4165977904505309,-0.32322996757772704,-0.4285714285714285,0.7156780854205469,0.6508140266182866,0.35532521299501396,0.6808829066491902,0.8362105717465858,0.9464696355640229,0.5088831022651474,0.647518267761447,-0.4193139346887673,0.7637626158259732,0.8017837257372732,0.8017837257372732,0.8017837257372732,-0.13533299049019165,1.0,0.8017837257372732,0.7637626158259732,0.7167132003459628,0.21821789023599236,0.1543033499620919,1.0,1.0,0.8728715609439696,0.8132500607904443,0.1402723429253879,0.10318787407351647,0.6900655593423541,0.6250100886998496,-0.22621385432622337,-0.5426488617097118,0.03407990882954987,-0.36256778547056945,-0.48795003647426655,-0.36512170195735777,0.2629152410248094,0.2182178902359924,-0.39803350093255985,0.2182178902359924,0.03407990882954987,-0.024246432248443608,-0.3740878118331298,0.5968070111141933,0.5320141523681087,-0.25482359571881275,-0.2182178902359924,0.8510644963469901,0.21821789023599236,0.6253340406679675,0.7108815151685565,-0.3067191794659486,0.5867386940384682,-0.2182178902359923
