,SI,MS,NDB,BSTam,BSTfu,BSTv,BSTal,BSTov,BSTpr,BSTif,BSTtr,OT,ACB,LSr.m.v,LSr.m.d,LSr.vl,LSr.dl,LSc.v,LSc.d,SF,FS,CP,AAA,CEAc,IA,MEAad,MEApd,AOA,TTv,TTd,PIR,COAa,COApm,COApl,NLOT,PAA,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,RSPagl,AIv,AId,AIp,ORBv,ORBm,MOs,PTLp,PERI,ECT,VISp,VISpm,BMAa,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,AVPV,I,AVP,MPO,VLP,SBPV,AHA,DMHa,PH,MPNl,AHNa,AHNc,AHNp,VMHvl,VMHc,PMv,PMd,TM,MM,LM,SUMl,LPO,RCH,LHAa,LHAjvv,LHAjvd,LHAjp,LHAjd,LHAsfp,LHAs,TU,ZI,RT,REr,REc,PVT,PT,AV,AD,IAM,LD,VTA,PAGrn,DTN
BSTtr,0.9302605094190632,0.3636363636363636,0.32496684180984076,0.8304547985373996,1.0,1.0,0.9370425713316365,1.0,0.9370425713316365,1.0,1.0,0.9759000729485331,0.8518614552445118,0.8955334711889901,0.1317615691736825,0.6771206439123044,0.8664485777182116,0.027565892320998587,-0.04657464328326221,0.4744237363580554,0.8181818181818181,0.9684747092264969,0.8728715609439696,0.9018192769611633,0.8017837257372732,0.9759000729485331,1.0,1.0,0.9642857142857143,0.8053424814670562,0.9874838622020375,0.9874838622020375,0.9759000729485331,0.9923721235559483,1.0,0.9874838622020375,0.9516886081573908,0.31180478223116176,0.37780482591741266,0.6591261645324119,0.7892051872524702,0.5122717640554154,0.9642857142857141,-0.31799936400190804,-0.05415303610738829,0.08718572905786445,-0.20890725544918337,0.1561737618886061,0.82915619758885,0.82915619758885,0.9370425713316365,0.7637626158259735,0.5661220593180516,0.5466081666101211,0.21821789023599236,0.3353409184673307,0.058343238118830985,-0.10714285714285719,-0.0842151921066519,0.9018192769611633,0.9963221648111514,0.9370425713316365,0.9370425713316365,0.9370425713316365,0.8304547985373997,1.0,1.0,0.9874838622020375,0.9370425713316365,0.7662610281769212,0.8134892168199606,0.8134892168199606,0.37499999999999994,0.7662610281769212,0.8728715609439697,0.8304547985373997,0.9759000729485331,0.8728715609439697,0.9370425713316365,0.9684747092264969,0.9018192769611633,0.8728715609439697,0.8728715609439697,0.8304547985373997,0.9370425713316365,1.0,0.4412613040609141,-0.36115755925730764,0.82915619758885,1.0,0.9759000729485331,0.9315516419063742,0.9315516419063742,0.94824455372798,0.6347917188462602,0.3357298148516799,0.9302605094190634,0.6201736729460422,0.9370425713316365,0.9315516419063742,0.054554472558998104,0.6993786061802353,0.19824558013652693,0.8017837257372732,0.6201736729460422,-0.3179993640019081,-0.2947531723732817,0.16666666666666669,-0.24908054120278794,0.7453559924999299,1.0,0.37499999999999994
OT,0.9078412990032037,0.48795003647426655,0.45305023518296866,0.6888747637021416,0.9759000729485331,0.9759000729485331,0.8382549209085562,0.9759000729485331,0.9906649065282938,0.9759000729485331,0.9759000729485331,1.0,0.8100154599993895,0.8253983365355672,0.1543033499620919,0.6394858894732022,0.7662953023699783,0.08070466898086173,0.02272609888884373,0.5174595893815587,0.7541046018238666,0.9451345393829477,0.9583148474999099,0.7857906233685649,0.6520506636966263,0.9047619047619048,0.975900072948533,0.975900072948533,0.9061929248807806,0.785933786412253,0.9981029150569843,0.9981029150569843,1.0,0.9415544714433869,0.975900072948533,0.9292682312599511,0.9514054938842341,0.3912303982179758,0.45378431652075185,0.7174614188244063,0.8154904233293435,0.6537494524992009,0.975900072948533,-0.31033560252704917,-0.1321198797189618,7.417082002778282e-18,-0.1812200940731874,0.0762049928098687,0.8827348295047495,0.8827348295047495,0.9906649065282938,0.7453559924999299,0.47355305055965174,0.6858449352888187,0.3194382824999699,0.3867609043939683,0.09489528389370146,-0.06970714806775234,-0.04109280606012809,0.9743803729770204,0.9536125872940693,0.9906649065282938,0.8382549209085562,0.9906649065282938,0.6888747637021416,0.975900072948533,0.975900072948533,0.9981029150569843,0.8382549209085562,0.6075827820525738,0.6880329612324521,0.6880329612324521,0.48795003647426655,0.6075827820525738,0.74535599249993,0.6888747637021416,0.9047619047619048,0.74535599249993,0.8382549209085562,0.9451345393829477,0.7857906233685649,0.74535599249993,0.74535599249993,0.6888747637021416,0.8382549209085562,0.975900072948533,0.3827795011754764,-0.35245368842512065,0.7356123579206245,0.975900072948533,0.9047619047619048,0.8612538776448219,0.9569487529386911,0.9253919291561848,0.6017934765940703,0.25054728002716325,0.9078412990032037,0.5447047794019222,0.8382549209085562,0.8612538776448219,3.704098577861011e-17,0.6370220572706061,0.09673393805848049,0.6520506636966263,0.5447047794019222,-0.3103356025270491,-0.2876496424208971,0.16265001215808883,-0.2430777183298608,0.654653670707977,0.975900072948533,0.24397501823713325
ACB,0.7585875554422662,0.46862308493637483,0.45427975675133386,0.7618503126735388,0.8518614552445118,0.8518614552445118,0.8323428607671497,0.8518614552445118,0.7641180361141047,0.8518614552445118,0.8518614552445118,0.8100154599993895,1.0,0.7302691448766574,0.4604824699962814,0.8893129770992367,0.8563784646284154,-0.10597150056388634,0.19939302839322218,0.3218516734133307,0.9849027547815338,0.8388023667272024,0.6959011741634787,0.8104352509605521,0.7413854592097082,0.8526478526309363,0.8518614552445117,0.8518614552445117,0.9423522325415481,0.9694471459927221,0.8257928567378054,0.8257928567378054,0.8100154599993895,0.8574057772896257,0.8518614552445117,0.8566060230339922,0.8436624053953342,0.10507825406121851,0.2742282905789027,0.810663540738631,0.9410080675563345,0.5095456916806317,0.911148516232225,-0.0046306222390683225,0.1135529455860882,0.2996197989658381,0.1744109780384585,0.21831943888974417,0.8956677286155148,0.8956677286155148,0.7641180361141047,0.6863682813667188,0.8620574722080124,0.4229939128488793,0.019065785593519922,0.7084999976418715,0.3024500280174372,-0.24338898721271773,-0.22809538042581817,0.726014912318828,0.8570985522577823,0.7641180361141047,0.8323428607671497,0.7641180361141047,0.7618503126735388,0.8518614552445117,0.8518614552445117,0.8257928567378054,0.8323428607671497,0.71551248788302,0.9002818497951064,0.9002818497951064,0.6334354410792524,0.71551248788302,0.7912301021310787,0.7618503126735388,0.8526478526309363,0.7912301021310787,0.8323428607671497,0.9491710991913079,0.8104352509605521,0.7912301021310787,0.7912301021310787,0.7618503126735388,0.8323428607671497,0.8518614552445117,0.8310351948075411,-0.3996901111814179,0.9615256498372438,0.8518614552445117,0.8526478526309363,0.9595457919427279,0.916708926230999,0.9660449056956653,0.8556995826886792,0.7281448676300242,0.9753268569971993,0.921142031608466,0.8323428607671497,0.9595457919427279,-0.01906578559351995,0.8147332338154853,0.36373673191884937,0.7413854592097082,0.921142031608466,-0.1667024006064582,-0.4120432678659941,0.6334354410792525,-0.34819628685472415,0.9117087760253241,0.8518614552445117,0.7426484481618822
LSr.m.v,0.9256438034556579,0.28041957178645144,0.2217285210417449,0.8676500797997097,0.8955334711889901,0.8955334711889901,0.9168523371635586,0.8955334711889901,0.7614536359493962,0.8955334711889901,0.8955334711889901,0.8253983365355672,0.7302691448766574,1.0,0.15732919388188815,0.660719702507452,0.8567601297452072,0.25783342758274475,0.05097785240637073,0.5498218458572915,0.732709203700083,0.8463522060806533,0.6731182406973186,0.90375331742053,0.8509916006546271,0.9225040231868104,0.8955334711889901,0.8955334711889901,0.8813186541859904,0.647012470154174,0.8492325948743573,0.8492325948743573,0.8253983365355674,0.9161315405599654,0.8955334711889901,0.9194171068474448,0.7945272003995861,0.16842542096289495,0.2082073028835525,0.38846798922897546,0.5912760561113197,0.24310174090181638,0.8102445691709911,-0.442989671103031,-0.15626442617994346,0.03470121714725875,-0.36030884669283547,0.13985883109274624,0.6300315023626969,0.6300315023626969,0.7614536359493962,0.6296912574265237,0.49356905044014165,0.2952575323069087,-0.021713491635397375,0.1638049182255016,-0.1122371373359937,-0.25586670605399725,-0.24301201956771237,0.7114653775438216,0.9113048006646602,0.7614536359493962,0.9168523371635586,0.7614536359493962,0.8676500797997098,0.8955334711889901,0.8955334711889901,0.8492325948743573,0.9168523371635586,0.8291733147334819,0.8094520245706585,0.8094520245706585,0.14925557853149835,0.8291733147334819,0.8902531570512923,0.8676500797997098,0.9225040231868104,0.8902531570512923,0.9168523371635586,0.8463522060806533,0.90375331742053,0.8902531570512923,0.8902531570512923,0.8676500797997098,0.9168523371635586,0.8955334711889901,0.37077141131920827,-0.5031112841810846,0.7800390029252438,0.8955334711889901,0.9225040231868104,0.8586285314760612,0.7610571074446906,0.8224808141972026,0.5053130946314818,0.2318794758440517,0.8022246296615704,0.5553862820733949,0.9168523371635586,0.8586285314760612,0.021713491635397385,0.5567261785492479,0.04602773584047308,0.8509916006546271,0.5553862820733949,-0.442989671103031,-0.4106065158213071,0.06633581268066593,-0.34698216259616765,0.6674912392349772,0.8955334711889901,0.39801487608399566
LSr.m.d,0.13074409009212265,0.43121968093205176,0.5872202195147035,0.04376881095324084,0.1317615691736825,0.1317615691736825,0.08231079972079913,0.1317615691736825,0.16462159944159827,0.1317615691736825,0.1317615691736825,0.1543033499620919,0.4604824699962814,0.15732919388188815,1.0,0.7828201989936783,0.34249387262537084,0.08717100546930083,0.6136748082707143,0.29416854567425327,0.3833063830507127,0.26631182064565373,0.17251638983558862,0.0679000703105592,0.03521476061368817,0.10286889997472794,0.13176156917368248,0.13176156917368248,0.2258769757263128,0.5973779533410981,0.14869991224849016,0.14869991224849016,0.1543033499620919,0.1162280072924011,0.13176156917368248,0.11152493418636762,0.1223375457322299,-0.21128856368212914,0.39824125363414586,0.5611684468205077,0.5872202195147035,0.5399818518024957,0.26352313834736496,0.3072673647789124,-0.08562346815634268,0.061267885174483956,0.3670126371966897,0.4938647983247949,0.3972760788523301,0.3972760788523301,0.16462159944159827,0.46004370622823615,0.6535779086592037,0.4115539986039957,-0.3450327796711772,0.5784224154597744,0.14349806996393832,-0.48940011407367773,-0.4882383378503652,0.16975017577639806,0.1211787432351116,0.16462159944159827,0.0823107997207991,0.16462159944159827,0.043768810953240804,0.13176156917368248,0.13176156917368248,0.14869991224849016,0.0823107997207991,0.025240938867307595,0.2286647801900118,0.2286647801900118,0.5270462766947299,0.025240938867307595,0.0575054632785295,0.043768810953240804,0.10286889997472794,0.0575054632785295,0.0823107997207991,0.26631182064565373,0.0679000703105592,0.0575054632785295,0.0575054632785295,0.043768810953240804,0.0823107997207991,0.13176156917368248,0.5168113941217019,-0.6027646985379475,0.3178208630818641,0.13176156917368248,0.10286889997472794,0.25840569706085087,0.3100868364730211,0.301747176717517,0.6882472016116853,0.6661464428912522,0.3268602252303067,0.4576043153224294,0.0823107997207991,0.25840569706085087,-0.34503277967117707,0.0982946374365981,-0.06965639658809553,0.03521476061368817,0.4576043153224294,-0.2514005711827466,-0.621394248173192,0.570966799752624,-0.5251078873521504,0.5499719409228703,0.13176156917368248,0.39528470752104744
LSr.vl,0.6502179046647996,0.4845086132393028,0.5597375574257506,0.6167359674023882,0.6771206439123044,0.6771206439123044,0.6686032815998416,0.6771206439123044,0.6003784569467966,0.6771206439123044,0.6771206439123044,0.6394858894732022,0.8893129770992367,0.660719702507452,0.7828201989936783,1.0,0.8232588554991396,0.05780263667121067,0.43134002060574594,0.458394807588683,0.8419330000551819,0.7431494652583108,0.5433748894153191,0.6528506188293335,0.601281120461417,0.682118282104749,0.6771206439123043,0.6771206439123043,0.7738521644712048,0.9329625759822435,0.6532391254791593,0.6532391254791593,0.6394858894732022,0.6839978672759934,0.6771206439123043,0.6840522917753462,0.636802873303209,-0.06616038218669308,0.38595092748141857,0.7619351311860357,0.8842230979624176,0.5577459598125833,0.7426484481618821,0.07408995582509252,0.004731372732753653,0.20821036877287055,0.19063525506529186,0.46392880764070643,0.750780301927711,0.750780301927711,0.6003784569467966,0.7435656381472786,0.9044537413329964,0.46392880764070643,-0.2097236415287196,0.6499022534760022,0.17331406099875615,-0.44309277159238347,-0.4341170143588152,0.5684302801876094,0.6830004088304203,0.6003784569467966,0.6686032815998416,0.6003784569467966,0.6167359674023885,0.6771206439123043,0.6771206439123043,0.6532391254791593,0.6686032815998416,0.5816154141271331,0.7581320840379843,0.7581320840379843,0.5679076368296746,0.5816154141271331,0.6387038173829189,0.6167359674023885,0.682118282104749,0.6387038173829189,0.6686032815998416,0.7799390427463461,0.6528506188293335,0.6387038173829189,0.6387038173829189,0.6167359674023885,0.6686032815998416,0.6771206439123043,0.7539288365264292,-0.6258305688235358,0.81663822314944,0.6771206439123043,0.682118282104749,0.7967657022381579,0.7539288365264292,0.8003478830358911,0.9190847369619146,0.7902614914088889,0.8127723808309993,0.8127723808309995,0.6686032815998416,0.7967657022381579,-0.17159207034167967,0.5703132636708398,0.18475516541909814,0.601281120461417,0.8127723808309995,-0.31951293449571155,-0.6180649017989911,0.6043119725238846,-0.5222944302820862,0.911708776025324,0.6771206439123043,0.6771206439123043
LSr.dl,0.8396071825974649,0.19199712801710375,0.23128722612533778,0.9219187981603674,0.8664485777182116,0.8664485777182116,0.9387584536904173,0.8664485777182116,0.6850399526930072,0.8664485777182116,0.8664485777182116,0.7662953023699783,0.8563784646284154,0.8567601297452072,0.34249387262537084,0.8232588554991396,1.0,0.00895666057314847,0.047921008448737284,0.4866269649126081,0.8319875547407828,0.9075411594494891,0.5790409031721612,0.938353696599205,0.9117994840535032,0.9248391580327325,0.8664485777182116,0.8664485777182116,0.9128654658102586,0.8431603159021834,0.7983090780189739,0.7983090780189739,0.7662953023699783,0.9046227178879952,0.8664485777182116,0.91289889783031,0.774309409202218,0.004824335894463025,0.3273484540712187,0.5848272674064483,0.7340855437891157,0.33716071315682794,0.796823245580141,-0.1607258897152703,0.08504398826979466,0.23292101539682875,-0.13072756259258222,0.5158942853614006,0.6367824344585655,0.6367824344585655,0.6850399526930072,0.8390184515351722,0.8116866164575393,0.34674861802979373,-0.10635445160305,0.27404681743305936,-0.02316939885678736,-0.28623747656762344,-0.2781910086754715,0.6244063631645267,0.8943891554376034,0.6850399526930072,0.9387584536904173,0.6850399526930072,0.9219187981603674,0.8664485777182116,0.8664485777182116,0.7983090780189739,0.9387584536904173,0.8973371843616273,0.9104268259160609,0.9104268259160609,0.1895356263758588,0.8973371843616273,0.9335557418489946,0.9219187981603674,0.9248391580327325,0.9335557418489946,0.9387584536904173,0.8619360760600676,0.938353696599205,0.9335557418489946,0.9335557418489946,0.9219187981603674,0.9387584536904173,0.8664485777182116,0.541634491516355,-0.4759059397749847,0.8816987554041675,0.8664485777182116,0.9248391580327325,0.9133444366746378,0.7540401744639452,0.8506713646557046,0.8053782021288317,0.6224246513791797,0.8396071825974651,0.7052700333818708,0.9387584536904173,0.9133444366746378,0.04726864515691116,0.6564735651623609,0.33280360183716756,0.9117994840535032,0.7052700333818708,-0.36163325185935813,-0.41500625884373615,0.23466315646534902,-0.3507001560764617,0.9283556694182585,0.8664485777182116,0.5956833971812706
LSc.v,0.37610409515247323,0.5864017093739695,0.5528366312436028,-0.1144611377696926,0.027565892320998587,0.027565892320998587,-0.060270967450212175,0.027565892320998587,0.11193179669325119,0.027565892320998587,0.027565892320998587,0.08070466898086173,-0.10597150056388634,0.25783342758274475,0.08717100546930083,0.05780263667121067,0.00895666057314847,1.0,0.7112648673059704,0.8092920670460301,-0.11527554970599399,-0.01392880150442505,0.14436890075426037,-0.08168106012562584,-0.12524400847428205,-0.026901556326953898,0.027565892320998594,0.027565892320998594,-0.04725581540742615,-0.12168880187391504,0.0661078364058782,0.0661078364058782,0.08070466898086169,-0.003039513677811563,0.027565892320998594,-0.011666088777507959,-0.015356573090100127,-0.05893835692907392,-0.057680458059284345,-0.14255991457694087,-0.061426292360400314,0.07386488642451461,0.03150387693828409,-0.3155737041440145,-0.45678968923057195,-0.346082748355706,-0.2712994579251013,-0.23247373159367557,0.03324571703276046,0.03324571703276046,0.11193179669325118,-0.08421519210665193,-0.25563556887285527,0.11193179669325118,-0.08421519210665192,-0.07059032895825429,-0.19942714403561737,-0.20477520009884648,-0.19964615489675896,0.1313999662890502,0.006337963733586495,0.11193179669325118,-0.060270967450212175,0.11193179669325118,-0.11446113776969265,0.027565892320998594,0.027565892320998594,0.0661078364058782,-0.060270967450212175,-0.13729734845126726,-0.14949704103435,-0.14949704103435,0.02756589232099855,-0.13729734845126726,-0.09624593383617365,-0.11446113776969265,-0.026901556326953898,-0.09624593383617365,-0.060270967450212175,-0.013928801504425069,-0.08168106012562584,-0.09624593383617365,-0.09624593383617365,-0.11446113776969265,-0.060270967450212175,0.027565892320998594,-0.18380795296340582,-0.3584026940184576,-0.13298286813104201,0.027565892320998594,-0.026901556326953898,-0.07568562769081416,0.032436697581777474,-0.02564601467218908,-0.059995200575923224,-0.3636549532941369,-0.03419128137749755,-0.1709564068874878,-0.060270967450212175,-0.07568562769081416,-0.2165533511313906,-0.25705327132765904,-0.5501248423925109,-0.12524400847428205,-0.1709564068874878,-0.3155737041440145,-0.29250483159292595,-0.1562067231523252,-0.2471805856098755,-0.2054640303006408,0.027565892320998594,-0.24809303088898707
LSc.d,0.20219057313792713,0.8087051697366443,0.838923331091211,-0.21272974802614036,-0.04657464328326221,-0.04657464328326221,-0.15274848225350623,-0.04657464328326221,0.06546363525150266,-0.04657464328326221,-0.04657464328326221,0.02272609888884373,0.19939302839322218,0.05097785240637073,0.6136748082707143,0.43134002060574594,0.047921008448737284,0.7112648673059704,1.0,0.6212907991001579,0.17359639769215926,-0.03530063278258843,0.11179762435344157,-0.17700805404969308,-0.2240567460992308,-0.11363049444421881,-0.04657464328326221,-0.04657464328326221,0.013307040938074902,0.24727851502011094,0.0032851220450027126,0.0032851220450027126,0.022726098888843718,-0.08473552570793151,-0.04657464328326221,-0.09526853930507868,-0.017297388269921905,-0.21160914909371792,0.016242576921044773,0.27628709392585704,0.3200016829935547,0.3340242454495583,0.11310984797363687,0.13823326479846915,-0.2496936756013154,-0.09204126921925361,0.2854069064537109,-0.08001110975183659,0.2948984497108881,0.2948984497108881,0.06546363525150263,-0.010163420395767448,0.20591319079399753,0.21093838025484188,-0.21343182831111585,0.5310250443005136,0.18296591056058217,-0.35263658485898547,-0.34908403529448545,0.09300423178882176,-0.07317451254895262,0.06546363525150263,-0.15274848225350623,0.06546363525150263,-0.21272974802614042,-0.04657464328326221,-0.04657464328326221,0.0032851220450027126,-0.15274848225350623,-0.23643521307598872,-0.025258646725446712,-0.025258646725446712,0.5356083977575157,-0.23643521307598872,-0.19310498751958094,-0.21272974802614042,-0.11363049444421881,-0.19310498751958094,-0.15274848225350623,0.08236814315937296,-0.17700805404969308,-0.19310498751958094,-0.19310498751958094,-0.21272974802614042,-0.15274848225350623,-0.04657464328326221,0.3562275224099659,-0.4317334686142104,0.08425669991739661,-0.04657464328326221,-0.11363049444421881,0.03653615614461188,0.17354674168690642,0.11832659548292665,0.35478237437320154,0.21891094912781728,0.14442183795566227,0.2599593083201921,-0.15274848225350623,0.03653615614461188,-0.34555629345609223,-0.04343107880371944,-0.31700712308874607,-0.2240567460992308,0.2599593083201921,-0.13329636248423807,-0.46675281123644685,0.4967961950214638,-0.3944284700809394,0.10414406840917834,-0.04657464328326221,0.18629857313304893
SF,0.7269090980363719,0.6545525346544295,0.7047862092978369,0.25493306778732244,0.4744237363580554,0.4744237363580554,0.3573875441279667,0.4744237363580554,0.5317229315074626,0.4744237363580554,0.4744237363580554,0.5174595893815587,0.3218516734133307,0.5498218458572915,0.29416854567425327,0.458394807588683,0.4866269649126081,0.8092920670460301,0.6212907991001579,1.0,0.2486284821555585,0.5123472687777723,0.5359083365107044,0.31998452024967666,0.23121455212502243,0.4085207284591252,0.4744237363580554,0.4744237363580554,0.38272839235607825,0.3695875241020221,0.5078543367343985,0.5078543367343985,0.5174595893815586,0.440033329230351,0.4744237363580554,0.42911723026394916,0.4093978715774198,0.029834135758067346,0.3373921451780585,0.31977987367508415,0.39385111696055586,0.47946956366326443,0.46246347409692795,-0.2839838991609798,-0.36572585561755033,-0.24655579839935057,-0.2642948284866889,0.18305215674847078,0.4038893326557846,0.4038893326557846,0.5317229315074625,0.4993691317486109,0.17454051621008881,0.5317229315074625,0.012179734920697773,0.07827069314094762,-0.17584570812428615,-0.2551522615707189,-0.23972211658409529,0.5357044215415935,0.4512906992475888,0.5317229315074625,0.35738754412796664,0.5317229315074625,0.25493306778732244,0.4744237363580554,0.4744237363580554,0.5078543367343985,0.35738754412796664,0.20315047000741004,0.21188785538156849,0.21188785538156849,0.19535095026508165,0.20315047000741004,0.2923136380967479,0.25493306778732244,0.4085207284591252,0.2923136380967479,0.35738754412796664,0.41833859560753883,0.31998452024967666,0.2923136380967479,0.2923136380967479,0.25493306778732244,0.35738754412796664,0.4744237363580554,0.010946135246159804,-0.5241040806584706,0.2356021107158744,0.4744237363580554,0.4085207284591252,0.3393301926309549,0.44879154509255315,0.3974431747303006,0.4251674245612165,0.0022045424660032194,0.38076190849524244,0.10384415686233885,0.35738754412796664,0.3393301926309549,-0.19487575873116525,0.05204734297614367,-0.32088468900004724,0.23121455212502243,0.10384415686233885,-0.46147383613659226,-0.4277394629245622,-0.08372183582789218,-0.3614603230940405,0.29121200284126875,0.4744237363580554,-0.08372183582789217
FS,0.7329325225725953,0.4214876033057851,0.37139067635410367,0.792706853149336,0.8181818181818181,0.8181818181818181,0.8376592683116144,0.8181818181818181,0.6956831211401544,0.8181818181818181,0.8181818181818181,0.7541046018238666,0.9849027547815338,0.732709203700083,0.3833063830507127,0.8419330000551819,0.8319875547407828,-0.11527554970599399,0.17359639769215926,0.2486284821555585,1.0,0.7732485820701676,0.6149776906650695,0.825691675659247,0.7774872491997801,0.8428227902737333,0.8181818181818181,0.8181818181818181,0.9350649350649352,0.9165177061813639,0.7758801774444581,0.7758801774444581,0.7541046018238666,0.8370007304739564,0.8181818181818181,0.8400025061588763,0.8103069302271356,0.07288942961247939,0.13738357306087737,0.7236559988222986,0.8778325077460634,0.36539664289267393,0.8701298701298702,-0.019272688727388416,0.15261310175718498,0.34874291623145787,0.1772546409871858,0.12777853245431406,0.8497137892646065,0.8497137892646065,0.6956831211401544,0.5753017106221617,0.8430562268632457,0.2697546796257741,-0.01983799002145386,0.703938787526463,0.3217717981099167,-0.2337662337662338,-0.22202187009935503,0.6500125957317475,0.8325908999645636,0.6956831211401544,0.8376592683116144,0.6956831211401544,0.7927068531493361,0.8181818181818181,0.8181818181818181,0.7758801774444581,0.8376592683116144,0.7575535164930925,0.9367451587623788,0.9367451587623788,0.5909090909090908,0.7575535164930925,0.8133575908796081,0.7927068531493361,0.8428227902737333,0.8133575908796081,0.8376592683116144,0.9263671131731709,0.825691675659247,0.8133575908796081,0.8133575908796081,0.7927068531493361,0.8376592683116144,0.8181818181818181,0.8736082383428199,-0.35021339079496494,0.9867644004363173,0.8181818181818181,0.8428227902737333,0.9627519361329036,0.8736082383428199,0.9466180622121515,0.791428636483649,0.7145479481869977,0.9584502218257017,0.9584502218257017,0.8376592683116144,0.9627519361329036,0.019837990021453915,0.8477316438548307,0.40249860209537286,0.7774872491997801,0.9584502218257017,-0.11563613236433017,-0.3751404012023585,0.6666666666666667,-0.3170115978944573,0.8808752638635535,0.8181818181818181,0.8181818181818181
CP,0.8878767651128605,0.31389298876115707,0.34404410871358243,0.8042744695392571,0.9684747092264969,0.9684747092264969,0.9075020318032556,0.9684747092264969,0.9075020318032556,0.9684747092264969,0.9684747092264969,0.9451345393829477,0.8388023667272024,0.8463522060806533,0.26631182064565373,0.7431494652583108,0.9075411594494891,-0.01392880150442505,-0.03530063278258843,0.5123472687777723,0.7732485820701676,1.0,0.8453540311772895,0.8733891620298122,0.7765072606459429,0.9451345393829478,0.9684747092264969,0.9684747092264969,0.9263671131731709,0.8490318616473262,0.9563531463119763,0.9563531463119763,0.9451345393829477,0.9610873038053281,0.9684747092264969,0.9563531463119765,0.9070253775176266,0.25508451074359473,0.5188603131240367,0.7130699159199353,0.8131951660502859,0.6039749102903637,0.9263671131731707,-0.24102339776292428,-0.04104457505047942,0.07831853783004329,-0.1876604229346814,0.38141389742455667,0.7871469099844897,0.7871469099844897,0.9075020318032556,0.9004858158192863,0.6447621974611619,0.6444579646139061,0.16539535392599136,0.29267738047036346,0.0032755913375342753,-0.15639964248378213,-0.13475177304964536,0.8733891620298122,0.9649128188613938,0.9075020318032556,0.9075020318032556,0.9075020318032556,0.8042744695392572,0.9684747092264969,0.9684747092264969,0.9563531463119763,0.9075020318032556,0.7421044264552402,0.7764257076067383,0.7764257076067383,0.33686076842660756,0.7421044264552402,0.8453540311772895,0.8042744695392572,0.9451345393829478,0.8453540311772895,0.9075020318032556,0.9290780141843972,0.8733891620298122,0.8453540311772895,0.8453540311772895,0.8042744695392572,0.9075020318032556,0.9684747092264969,0.3963829919010305,-0.4258093452707315,0.7871469099844897,0.9684747092264969,0.9451345393829478,0.8918617317773189,0.8918617317773188,0.9070504065714248,0.7331534612619369,0.4290927129556201,0.8878767651128607,0.5745084950730274,0.9075020318032556,0.8918617317773189,0.01837726154733239,0.628248572530677,0.20590857192440462,0.7765072606459429,0.5745084950730274,-0.3749252854089933,-0.34751773049645385,0.12632278815997786,-0.29366911878390245,0.8160138752509353,0.9684747092264969,0.33686076842660756
